"Id","Front","Left","Rear","Right"
"2c9180935b853a2d015b8b9b42525153",0.000516026442855706,0.00174779730960276,0.997101233867918,0.000634942379623344
"2c91808e5aba7da4015acd3f993557d4",0.000516026442855706,0.00174779730960276,0.997101233867918,0.000634942379623344
"2c91808e5aba7da4015acd3f655a57be",0.998979857024853,0.000577307182932928,0.000136182190196436,0.00030665360201802
"2c9180ad5b853aa1015b8b82f7725436",0.998501928022595,0.000767617955496221,0.000127601220575113,0.000602852801333527
"2c9180975a056a64015a1e5865077a5e",0.000446240992061119,0.00102081630797903,0.995091098084614,0.00344184461534543
"2c9180975a056a64015a1e44cfea77fd",0.995389697499406,0.000276683584981224,0.00130902465616932,0.00302459425944347
"2c9180975a056a64015a1e5ed1d57b22",0.999001941804464,0.000291927591615206,0.000136501657975205,0.000569628945945583
"2c9180975a056a64015a1e5ed1d57b21",0.000387665204960735,0.000778434642193046,0.998407980195384,0.000425919957462334
"2c91809a59f17e5d015a219e78d93061",0.998687992137786,0.000678062182938602,0.000154140018351275,0.000479805660924487
"2c91809a59f17e5d015a219e78d93060",0.000455119890571465,0.00178290736172976,0.99715906615258,0.000602906595119043
"2c91809a59f17e5d015a21bde7a934f0",0.00054441093054692,0.00208614467427012,0.996622544335011,0.000746900060171814
"2c91809a59f17e5d015a21bde7a934ef",0.000387188312247015,0.00133422034485102,0.997739309929554,0.000539281413348289
"2c91809a59f17e5d015a21bde7a934f4",0.984283927265936,0.00446781791435977,0.000547846510788294,0.0107004083089159
"2c9180975a056a64015a1e6ed9d67c45",0.993489076201785,0.00324963761561272,0.000496804201909923,0.00276448198069195
"2c9180975a056a64015a1e4849057896",0.00748208700482818,0.00206657939627248,0.989997680867171,0.000453652731728391
"2c9180975a056a64015a1e4849057895",0.992940189236064,0.00340942555794666,0.000548088024019178,0.00310229718197065
"2c91809a59f17e5d015a21a830a03132",0.000543464002525315,0.0038038823402904,0.994936879945663,0.000715773711521475
"2c9180975a056a64015a1e6ed9d67c4d",0.998933017381695,0.000395047735875581,0.000136245814611706,0.000535689067817658
"2c91809659f86230015a08b10bc66c48",0.998901780633312,0.000438388620472625,0.00020408049000749,0.000455750256207763
"2c91809659f86230015a0a1559e12a1e",0.994527387826194,0.00304589423284039,0.000338401666075491,0.00208831627489054
"2c91809659f86230015a0811d9775e26",0.820318630602024,0.00137623173407898,0.0119849887835624,0.166320148880335
"2c91809659f86230015a08cf83396eca",0.998591687387821,0.000486649332833065,0.000226284584314918,0.000695378695031168
"2c91809659f86230015a0886ce2a6829",0.998532167163746,0.000501182156677561,0.00023748477903876,0.000729165900538157
"2c91809659f86230015a08cf83396ec5",0.998940813984891,0.000356507557564296,0.00016057467170094,0.000542103785844177
"2c91809659f86230015a0864733f652c",0.0155988657825713,0.00211751079205512,0.981799834875166,0.000483788550207132
"2c91809659f86230015a0841dafc621a",0.998562214422186,0.000721997935030483,0.000164127682910844,0.000551659959872563
"2c91809659f86230015a0864733f652a",0.000396459642657633,0.00082748487607015,0.998065487256923,0.000710568224349264
"2c91808d5aba7da4015acde018f764b2",0.984580809501856,0.000386161737541861,0.00355802187729052,0.0114750068833116
"2c91808d5aba7da4015acde018f764af",0.000386095244554779,0.000776565924135028,0.998359805228297,0.000477533603013215
"2c91808e5aba7da4015acdba35e15e7d",0.000380310330277086,0.000808238619825665,0.998399798215424,0.00041165283447316
"2c91808e5aba7da4015acdea5abc617e",0.998017008428928,0.000135892042982482,0.00103725421846617,0.000809845309623521
"2c9180845aba7d30015acdbd097004e6",0.985280237130745,0.000319054803856214,0.00215348890853173,0.0122472191568667
"2c91808d5aba7da4015acdaa928a6136",0.00036151131457538,0.000782724056390561,0.998341300702737,0.000514463926297467
"2c91808e5aba7da4015acd7e578b5afa",0.000685718988106602,0.00152391884623936,0.993865750696216,0.00392461146943779
"2c91808d5aba7da4015acd8d91465f64",0.0100251452977141,0.00104119028823547,0.988549049853206,0.000384614560844749
"2c91808d5aba7da4015acd8d91465f61",0.959490533472672,0.000976939664223336,0.0129597728574015,0.0265727540057027
"2c91808e5aba7da4015acd7e578b5afd",0.997886007036794,0.000148974531485284,0.000851653949206929,0.00111336448251348
"2c91808e5aba7da4015acd9760c15c1b",0.998336663354963,0.000790982230533903,0.000214223109260481,0.000658131305242756
"2c91808e5aba7da4015acd9760c15c1a",0.000399262780037296,0.00081919789249692,0.998352130107005,0.000429409220460984
"2c9180845aba7d30015acde7e47f06a4",0.997325140232126,0.000152947686344047,0.00133525258370017,0.0011866594978296
"2c91808e5aba7da4015acde2207160e7",0.992362343952942,0.00033175973313074,0.00294938362439533,0.00435651268953129
"2c91808e5aba7da4015acde486e76119",0.997982750587674,0.000164320068657296,0.000711106635052198,0.00114182270861676
"2c91808e5aba7da4015acde2207160e8",0.0045602800635299,0.00366270035293495,0.991364619236195,0.000412400347340588
"2c91808e5aba7da4015acddff6ac60c5",0.996784756780772,0.000204217379491327,0.00120161497566887,0.0018094108640676
"2c9180845aba7d30015acde7e47f06aa",0.00477253288974168,0.0014617383374804,0.993382041362805,0.000383687409972577
"2c91808d5aba7da4015acdec7849655c",0.996240180096696,0.000223540681278433,0.00221278749330983,0.00132349172871581
"2c9180975a056a64015a1e4e95a97945",0.000473724678837985,0.00202493977450683,0.996867927842427,0.000633407704228339
"2c9180975a056a64015a1e62a6f57b6d",0.997764233861666,0.00116209268469868,0.000259080995054807,0.000814592458580309
"2c9180975a056a64015a1e62a6f57b6e",0.0102258944970326,0.00473975604067158,0.98459448212324,0.000439867339055371
"2c9180975a056a64015a1e44fa15781d",0.998757898550349,0.000680427926175178,0.000116629038989118,0.000445044484487194
"2c9180975a056a64015a1e3f26a47717",0.999219915197276,0.000383563565615244,0.000123924579572894,0.000272596657536036
"2c9180975a056a64015a1e58d40e7aa8",0.00585676552785641,0.00163571627624557,0.992008675568743,0.000498842627155085
"2c9180975a056a64015a1e44e95b7800",0.896758775202544,0.00133177107985136,0.0140919558710305,0.0878174978465743
"2c9180975a056a64015a1e44e95b7808",0.905679023419566,0.00103982526280114,0.0112947357303855,0.0819864155872478
"2c9180975a056a64015a1e44e95b780f",0.998545975089583,0.000127222090194987,0.000563451963607429,0.000763350856614667
"2c91808e5aba7da4015acd4229d357fe",0.00895756957540289,0.00949682524310714,0.980879737730779,0.000665867450711198
"2c91809e5aba7d25015acdc01e892881",0.000660090972353072,0.00615120778083209,0.992567109357624,0.000621591889190434
"2c91808e5aba7da4015acd3f655a57c2",0.000387103165138546,0.000776108102356962,0.998461095878005,0.000375692854499329
"2c91809e5aba7d25015acd47c6251ed2",0.000485784700340579,0.00100108538249192,0.997990408958573,0.000522720958594667
"2c9180ad5b853aa1015b8b5aeef751bd",0.998125072671964,0.000403787871348742,0.000200890512487059,0.00127024894419977
"2c91809e5aba7d25015acd49fc7b1f01",0.997970924729603,0.000140639901192572,0.000651827657299298,0.00123660771190499
"2c91808e5aba7da4015acd2dfdd056ff",0.000473533991987033,0.00242997190194954,0.996466661844545,0.000629832261518677
"2c9180a35b853b13015b8b57334a5047",0.274644484076622,0.0019135726292299,0.01304259362755,0.710399349666598
"2c9180935b853a2d015b8b60875a4cef",0.688348891570251,0.292959925567827,0.0171200183588612,0.00157116450306102
"2c91809e5aba7d25015acdc01e892888",0.978156831518173,0.000960255983316074,0.00816194178226389,0.0127209707162471
"2c91808d5aba7da4015acd47ee815caa",0.000581990770420645,0.00418883934374151,0.993977595585729,0.00125157430010897
"2c9180845aba7d30015acdc866670576",0.0333020328662877,0.00159496003598144,0.446995995821243,0.518107011276488
"2c91808d5aba7da4015acd47ee815ca0",0.959461727177167,0.0330073161193251,0.00650217555932207,0.00102878114418543
"2c9180ad5b853aa1015b8c0df5d85bf3",0.0851712864904303,0.00133989348652152,0.223195307433202,0.690293512589846
"2c9180ad5b853aa1015b8c0df5d85bf8",0.997764547061189,0.00127069326820773,0.000234605212788583,0.000730154457814467
"2c91808e5aba7da4015acd5409db58f7",0.653613418263847,0.00253184911659929,0.0224310318548852,0.321423700764669
"2c9180935b853a2d015b8bd0b96954a9",0.998617713445292,0.00048214716032487,0.000221196903291624,0.000678942491091364
"2c91808e5aba7da4015acd9f8e0d5c94",0.00055274483845889,0.0035034220885777,0.99511951012057,0.000824322952392999
"2c9180ad5b853aa1015b8b69c6a95289",0.994983818827167,0.000786258108455104,0.000288402749965071,0.00394152031441277
"2c91809e5aba7d25015acd4d0d041f3f",0.997784648632147,0.000177641716965298,0.000808030485580944,0.00122967916530668
"2c9180ad5b853aa1015b8b69c6a95292",0.00058194438168922,0.00460011736268066,0.994047260063186,0.000770678192444028
"2c91809e5aba7d25015acd4d0d041f3c",0.00493218655957915,0.00477871409514856,0.989893009154943,0.000396090190328926
"2c9180845aba7d30015acd5c653c00d9",0.00772767057813201,0.0164241070279752,0.975233646610625,0.000614575783267432
"2c9180ad5b853aa1015b8b9bfc775648",0.00772767057813201,0.0164241070279752,0.975233646610625,0.000614575783267432
"2c9180a35b853b13015b8b725f9851ce",0.000471820451387833,0.00356369216169447,0.995420115070759,0.000544372316159094
"2c9180845aba7d30015acd5c653c00be",0.998293355124466,0.00109586498096581,0.00019514986297914,0.000415630031588528
"2c91808e5aba7da4015acd44d6df5829",0.000623819804735245,0.00624154756936275,0.992455230081152,0.000679402544749718
"2c9180935b853a2d015b8b9a210c513c",0.000391621599441336,0.00203610366691627,0.997149144085497,0.000423130648145349
"2c91808e5aba7da4015acd44d6df5823",0.000391621599441336,0.00203610366691627,0.997149144085497,0.000423130648145349
"2c9180935b853a2d015b920353111f7c",0.00507169357888866,0.00625003639355987,0.988266726618396,0.000411543409155308
"2c91808d5aba7da4015acd4aac205ccd",0.999006645448288,0.000392699072618457,0.000191450439814268,0.000409205039279631
"2c9180935b853a2d015b8b65c9ab4d46",0.99070485600413,0.000217952463448079,0.00147382492635025,0.00760336660607213
"2c91808d5aba7da4015acd4d46cd5d15",0.998752009138184,0.000588472216440676,0.000210719509015937,0.00044879913635927
"2c91808e5aba7da4015acd4a1b465873",0.00511862998752742,0.0050596204797368,0.989414943499857,0.000406806032878973
"2c91808d5aba7da4015acd473c315c7a",0.000434456449043601,0.00530922310937697,0.993676191646414,0.000580128795165747
"2c9180935b853a2d015b8b5c6a6f4cbd",0.998672235795697,0.000437269418236673,0.000197454781077154,0.000693040004989679
"2c91808d5aba7da4015acd473c315c7d",0.99883577721537,0.000293676405643921,0.000167141147197155,0.000703405231788852
"2c91808d5aba7da4015acda20ef360a5",0.998728614197988,0.000655492581481948,0.000149203039699985,0.000466690180829805
"2c91808d5aba7da4015acdb8ac7b61d7",0.899033093316754,0.00126881216785786,0.00731714790299735,0.0923809466123903
"2c91808d5aba7da4015acdb8ac7b61d6",0.997599545863178,0.000165119804050573,0.000953279705835962,0.00128205462693529
"2c91808e5aba7da4015acd5a21f15954",0.998907542342898,0.000486181904432423,0.000193045752748182,0.000413229999921768
"2c91808e5aba7da4015acd4cd5795897",0.97852518323375,0.000641306403775491,0.0033794786346525,0.0174540317278223
"2c9180a35b853b13015b8b5b03f15063",0.97852518323375,0.000641306403775491,0.0033794786346525,0.0174540317278223
"2c9180845aba7d30015acdc5b2610540",0.00540873828621701,0.00280796238076281,0.991374305541784,0.000408993791235929
"2c91808d5aba7da4015acdb8ac7b61cd",0.999263611878068,0.000339872854248558,0.00012390668927844,0.000272608578404453
"2c9180845aba7d30015acdc5b2610547",0.984833589070301,0.000411296265453435,0.00261505183978157,0.0121400628244641
"2c91808e5aba7da4015acd4cd57958a5",0.995734494236627,0.000233674353957428,0.0012703412279731,0.00276149018144282
"2c91808e5b853b1a015b8b770bcf4c3b",0.994311132639125,0.00219037915734553,0.000384270846113323,0.00311421735741595
"2c91808e5aba7da4015acd5a43015971",0.00553648628812497,0.022428790087282,0.638684394430555,0.333350329194038
"2c91808e5aba7da4015acd5a43015973",0.97776875797628,0.000390106225209893,0.00282755554186515,0.0190135802566444
"2c91808d5aba7da4015acdd3fa8963b2",0.274644484076622,0.0019135726292299,0.01304259362755,0.710399349666598
"2c91809e5aba7d25015acde7c2c62b7f",0.998046363457666,0.00135048334951156,0.000186563764393091,0.000416589428429244
"2c9180ad5b853aa1015b8b88d370551e",0.00524452708908002,0.0044194535961213,0.989906624362314,0.000429394952484664
"2c9180935b853a2d015b8b6f39a04e0e",0.000385760182227142,0.000776650772887903,0.998468887511927,0.000368701532957666
"2c91808e5aba7da4015acd546633590d",0.999044794055147,0.000280598416550502,0.000156048582281719,0.000518558946020976
"2c91808d5aba7da4015acdd3fa8963b7",0.000529914734971536,0.0029894100453776,0.995308953510012,0.00117172170963924
"2c91808e5b853b1a015b8ba12a9c4e66",0.999044794055147,0.000280598416550502,0.000156048582281719,0.000518558946020976
"2c9180935b853a2d015b9251f48f23e3",0.994634692801514,0.000261647175889294,0.00162140878873135,0.003482251233865
"2c9180ad5b853aa1015b8b730c72535e",0.99667031214234,0.000241879259661082,0.00141190194618443,0.00167590665181471
"2c91808e5aba7da4015acd5a62bc5988",0.997213254266213,0.000500536293911162,0.000249982010903242,0.00203622742897271
"2c9180a35b853b13015b8b58df1a5059",0.996576629952306,0.000282768779662796,0.00158384994323496,0.00155675132479596
"2c9180845aba7d30015acd5c653c00d8",0.994367428001351,0.000226855405514914,0.00248101486336911,0.00292470172976538
"2c9180ad5b853aa1015b8b6d289f52d5",0.995374522261854,0.000302128291927419,0.00234506132029222,0.00197828812592612
"2c9180845aba7d30015acd4d2ca00037",0.000551181540827449,0.00645122945480158,0.992378641185377,0.000618947818994077
"2c9180ad5b853aa1015b8b61066151f5",0.00519353376038771,0.0031907162875892,0.991200891641331,0.000414858310691792
"2c9180a35b853b13015b8bdae78b5875",0.998632749676163,0.000758046085554222,0.00018846157558595,0.00042074266269733
"2c91808d5aba7da4015acdae944f616e",0.998632749676163,0.000758046085554222,0.00018846157558595,0.00042074266269733
"2c91809e5aba7d25015acdb99fff27ce",0.00704046158474842,0.00217519858338106,0.990322150629984,0.000462189201886621
"2c91809e5aba7d25015acd722bec2179",0.00477516821791047,0.00445992836918945,0.990385402776793,0.000379500636106774
"2c9180935b853a2d015b8b9a210c514a",0.993812731627702,0.000435012731313222,0.0017555270505927,0.00399672859039201
"2c91808e5b853b1a015b8b9c5cfb4e2f",0.999393591053998,0.00024781960255443,0.000114251073690147,0.000244338269757891
"2c91808e5b853b1a015b8b9c5cfb4e29",0.00511114132869835,0.00649927359909614,0.987967409497534,0.000422175574670908
"2c91808e5aba7da4015acd68cea25a0e",0.000435168260772484,0.0036726114845797,0.995383578830862,0.000508641423785745
"2c91809659f86230015a08ad579a6bd9",0.997739757716737,0.00083829805111599,0.000215932324914156,0.00120601190723262
"2c91809659f86230015a085af3516476",0.998542220094164,0.000750395388870931,0.000170694249653897,0.000536690267310711
"2c91809659f86230015a08d006806f3c",0.000528872485964396,0.00164473665375665,0.997152082792147,0.000674308068131552
"2c91809659f86230015a0853b4356382",0.999457982606228,0.000197981180086811,0.000109594520966452,0.000234441692719081
"2c91809659f86230015a09b5d5e012b1",0.337842249406987,0.636170681171134,0.0239742347459742,0.00201283467590463
"2c91809659f86230015a09b5d5e012ac",0.000561629288883012,0.00137104320162314,0.997176709246569,0.000890618262924574
"2c91809659f86230015a08913d696916",0.997713172036686,0.000173442818772146,0.00106164692040698,0.00105173822413515
"2c91809659f86230015a091d86587829",0.998886643986534,0.000470806087738984,0.000198746641204067,0.000443803284523001
"2c91808e5aba7da4015acdea7a2b61a5",0.0105306823183104,0.00183490634902491,0.987246480493618,0.000387930839046901
"2c91809e5aba7d25015acd7eaf23224a",0.99104274438134,0.00108258627243766,0.000346296871098405,0.00752837247512343
"2c91808d5aba7da4015acd9bc1406042",0.00590378155589589,0.00621273409371654,0.987338662151846,0.000544822198541735
"2c9180935b853a2d015b8b5ac4b74c9c",0.000628333358525164,0.00665688681978692,0.991724440231221,0.000990339590466952
"2c91809e5aba7d25015acd75ac2f21b6",0.00451236836038456,0.00584008363568756,0.989268382070683,0.000379165933245028
"2c91808d5aba7da4015acd99124c6005",0.996307879094597,0.000773574668492589,0.000257413148583203,0.00266113308832764
"2c91808e5aba7da4015acddda7fe607c",0.00442391335079922,0.00303191298881059,0.992158451252747,0.000385722407643326
"2c91809e5aba7d25015acda9589c265e",0.3301426889437,0.00167640641716071,0.0107044385419878,0.657476466097152
"2c91808e5aba7da4015acdaf08755d6d",0.998425532687407,0.000447488646517991,0.000222386256839906,0.000904592409235563
"2c91808e5aba7da4015acdaf08755d6c",0.000464242766829796,0.00526467939132741,0.993768550301104,0.000502527540738942
"2c91808e5aba7da4015acdaf08755d6a",0.000426453721695025,0.000871793262182605,0.998242310503397,0.000459442512725107
"2c91809e5aba7d25015acd81b03022af",0.997419732975872,0.00015451792407725,0.00161706362011089,0.000808685479939783
"2c91808d5aba7da4015acdcabe7a6325",0.998229220706527,0.000147128259078916,0.000643141528087256,0.00098050950630683
"2c91808d5aba7da4015acdcabe7a632a",0.000645479184854916,0.00844118153095808,0.990106794927499,0.000806544356688133
"2c91809e5aba7d25015acdc38c432900",0.000367563762186413,0.00079098452941046,0.998416998113628,0.000424453594775513
"2c91809e5aba7d25015acdc38c4328fb",0.996093717042456,0.000278214808896216,0.00125742284130621,0.00237064530734133
"2c91809e5aba7d25015acdc38c4328f4",0.93972996718285,0.00115607079147147,0.0124325682723953,0.0466813937532836
"2c9180845aba7d30015acdb5b8cc0441",0.00501916653458645,0.00749459966166467,0.987106753669198,0.000379480134550663
"2c91809e5aba7d25015acdc892a9292e",0.99777244276036,0.00126612299170589,0.000233762240815696,0.000727672007118811
"2c91808d5aba7da4015acdc2b30e6266",0.996442247394492,0.000199908902487966,0.00114564197715026,0.00221220172586992
"2c9180845aba7d30015acdd72cb405ec",0.995984946583411,0.000280021632176519,0.00162135753050817,0.00211367425390392
"2c9180845aba7d30015acdae1b9903d2",0.00453598833033485,0.00662114457494192,0.988458635404722,0.000384231690001744
"2c9180935b853a2d015b8b7d5aa84ec6",0.997887025051899,0.00133551343743678,0.000247544777154006,0.000529916733509836
"2c91808d5aba7da4015acdc65a906300",0.00596689342023963,0.00289287586607672,0.990755117369166,0.000385113344517503
"2c91808d5aba7da4015acdc65a9062ff",0.998267834674521,0.000163706959331773,0.000730430356776831,0.000838028009370734
"2c9180935b853a2d015b8b7d5aa84ec9",0.0100465768428605,0.00178703796580476,0.98775924426591,0.000407140925425229
"2c9180935b853a2d015b8b7d5aa84ec8",0.998951959971321,0.000390670116189863,0.000209313746912271,0.000448056165577046
"2c91808d5aba7da4015acdcabe7a6330",0.000433471672958887,0.00088936265975366,0.9982109773019,0.000466188365387382
"2c91808d5aba7da4015acddb8bfb646b",0.998500988209925,0.000134898761997822,0.000740952960188876,0.000623160067888281
"2c91808d5aba7da4015acdcabe7a6335",0.997504919423372,0.000177707761312598,0.000740446709634243,0.00157692610568128
"2c91808d5aba7da4015acddb8bfb6461",0.000387563469507265,0.00136929295738381,0.99755358691003,0.000689556663078953
"2c91809e5aba7d25015acdd6c89f2a6b",0.000472564460488233,0.00378724661914903,0.995204036003878,0.000536152916485037
"2c9180975a056a64015a1e296a08742a",0.00654083053638818,0.00320331938182697,0.989840269555174,0.000415580526610667
"2c91809a59f17e5d015a21a48da730b9",0.0114430102346213,0.00706637866994134,0.980941521505265,0.000549089590172437
"2c91809a59f17e5d015a21a48da730bb",0.998783334693141,0.000109798974350826,0.000445171576377863,0.000661694756130099
"2c9180975a056a64015a1e556ce479e9",0.000403183277412303,0.000904166365722074,0.998258126761341,0.000434523595524393
"2c9180975a056a64015a1e52ab4679be",0.998688476537121,0.000549454459867348,0.000189370359777278,0.000572698643233831
"2c91809a59f17e5d015a21a7937830fe",0.000484661104021666,0.00168667990565559,0.997230126745109,0.000598532245213294
"2c9180975a056a64015a1e58ec867ab9",0.000626649020130112,0.00279899741308041,0.995735421892268,0.000838931674521558
"2c9180975a056a64015a1e58ec867abc",0.999056696725664,0.000422919816350074,0.000123501122138856,0.000396882335846718
"2c91809a59f17e5d015a21bed0cb3545",0.996600455418364,0.00019768390681023,0.00124364637098516,0.00195821430384057
"2c9180975a056a64015a22a3fb7e1824",0.998155349115999,0.00018780403650869,0.00052579127947367,0.00113105556801867
"2c9180975a056a64015a22a3fb7f1827",0.00686219005199808,0.00947314770865171,0.983031338770812,0.000633323468538676
"2c91809659f86230015a08f6a520737e",0.997599112132392,0.000161586392374174,0.00112079977341608,0.00111850170181747
"2c91809659f86230015a08f6a5207380",0.00574733504464407,0.00782612941617257,0.985980011868438,0.000446523670745822
"2c91809659f86230015a08913d696913",0.998933921954576,0.000545691490377774,0.000124133002719228,0.000396253552326918
"2c91809659f86230015a08913d696914",0.000387239424553439,0.000771906966675576,0.998408815943204,0.000432037665567108
"2c91808e5aba7da4015acdd3b8075fac",0.00038802826684222,0.000894742037635176,0.998203083145968,0.000514146549554218
"2c9180935b853a2d015b8bc9ea265438",0.998783687882304,0.000617405799574494,0.000191335050183957,0.000407571267937205
"2c9180935b853a2d015b8bc9ea265436",0.997979793126412,0.00061021096285719,0.000204458965812756,0.00120553694491785
"2c91808e5aba7da4015acd84a62d5b30",0.997979793126412,0.00061021096285719,0.000204458965812756,0.00120553694491785
"2c91809e5aba7d25015acda942fe264b",0.00569948989094942,0.00253261553703555,0.991345148065414,0.000422746506600682
