id_accs,id_prop
0012A000023Xp5LQAS,a0I2A00000XQKFLUA5
0012A000023Xp5LQAS,a0I2A00000XQIV1UAP
0012A000023Xp5LQAS,a0I2A00000XQJfnUAH
0012A000023Xp5LQAS,a0I2A00000XQK4nUAH
0012A000023Xp5LQAS,a0I2A00000XQIwVUAX
0012A000023Y1rtQAC,a0I2A00000XQJMiUAP
0012A000023Y1rtQAC,a0I2A00000XQJ89UAH
0012A000023Y1rtQAC,a0I2A00000XQIt6UAH
0012A000023Y1rtQAC,a0I2A00000XQKfLUAX
0012A000023Y1rtQAC,a0I2A00000XQKgeUAH
0012A000023Y1rtQAC,a0I2A00000XQGw1UAH
0012A000023Y1rtQAC,a0I2A00000XQKq8UAH
0012A000023Y1rtQAC,a0I2A00000XQK3yUAH
0012A000023Y1rtQAC,a0I2A00000XQLbhUAH
0012A000023Y1rtQAC,a0I2A00000XQLN0UAP
0012A000023Y1rtQAC,a0I2A00000XQHAiUAP
0012A000023Y1rtQAC,a0I2A00000XQK5eUAH
0012A000023Y1rtQAC,a0I2A00000XQIXZUA5
0012A000023Y1rtQAC,a0I2A00000XQIjKUAX
0012A000023YBFRQA4,a0I2A00000XQKiJUAX
0012A000023YBFRQA4,a0I2A00000XQJcCUAX
0012A000023YBFRQA4,a0I2A00000XQKzEUAX
0012A000023YBFRQA4,a0I2A00000XQK5VUAX
0012A000023Xo0OQAS,a0I2A00000XQKiJUAX
0012A000023Xo0OQAS,a0I2A00000XQJcCUAX
0012A000023Xo0OQAS,a0I2A00000XQKzEUAX
0012A000023Xo0OQAS,a0I2A00000XQK5VUAX
0012A000023Xp4LQAS,a0I2A00000XQH6RUAX
0012A000023Xp4LQAS,a0I2A00000XQLKZUA5
0012A000023Xp4LQAS,a0I2A00000XQGtaUAH
0012A000023Xp4LQAS,a0I2A00000XQJnxUAH
0012A000023Xp4LQAS,a0I2A00000XQJecUAH
0012A000023Xp4LQAS,a0I2A00000XQLHPUA5
0012A000023Xp4LQAS,a0I2A00000XQL1DUAX
0012A000023Xp4LQAS,a0I2A00000XQJPdUAP
0012A000023Xp4LQAS,a0I2A00000XQKuyUAH
0012A000023Xp4LQAS,a0I2A00000XQGYuUAP
0012A000023Xp4LQAS,a0I2A00000XQLmvUAH
0012A000023Xp4LQAS,a0I2A00000XQKN9UAP
0012A000023Xp4LQAS,a0I2A00000XQL6bUAH
0012A000023Xp4LQAS,a0I2A00000XQIiWUAX
0012A000023Xp4LQAS,a0I2A00000XQKJRUA5
0012A000023Xp4LQAS,a0I2A00000XQInIUAX
0012A000023Xp4LQAS,a0I2A00000XQKh3UAH
0012A000023Xp4LQAS,a0I2A00000XQHeyUAH
0012A000023Xp4LQAS,a0I2A00000XQGOvUAP
