id_accs,id_prop
0012A000023XlbuQAC,a0I2A00000XQL31UAH
0012A000023XlbuQAC,a0I2A00000XQKAyUAP
0012A000023XlbuQAC,a0I2A00000XQIyxUAH
0012A000023XlbuQAC,a0I2A00000XQLymUAH
0012A000023XlbuQAC,a0I2A00000XQGWbUAP
0012A000023XlbuQAC,a0I2A00000XQGN6UAP
0012A000023XlbuQAC,a0I2A00000XQJbLUAX
0012A000023XlbuQAC,a0I2A00000XQLpfUAH
0012A000023XlbuQAC,a0I2A00000XQGMSUA5
0012A000023XlbuQAC,a0I2A00000XQLutUAH
0012A000023XlbuQAC,a0I2A00000XQLGeUAP
0012A000023XlbuQAC,a0I2A00000XQLtcUAH
0012A000023XlbuQAC,a0I2A00000XQJOlUAP
0012A000023XlbuQAC,a0I2A00000XQIHBUA5
0012A000023XlbuQAC,a0I2A00000XQIIfUAP
0012A000023XlbuQAC,a0I2A00000XQIBeUAP
0012A000023XlbuQAC,a0I2A00000XQKxpUAH
0012A000023XlbuQAC,a0I2A00000XQKjMUAX
0012A000023XlbuQAC,a0I2A00000XQKvoUAH
0012A000023XlbuQAC,a0I2A00000XQJxBUAX
0012A000023XlbuQAC,a0I2A00000XQI4CUAX
0012A000023XlbuQAC,a0I2A00000XQKlKUAX
0012A000023XlbuQAC,a0I2A00000XQKE3UAP
0012A000023XlbuQAC,a0I2A00000XQJL9UAP
0012A000023XlbuQAC,a0I2A00000XQIYLUA5
0012A000023Xlh9QAC,a0I2A00000XQJEIUA5
0012A000023Xlh9QAC,a0I2A00000XQHuYUAX
0012A000023Xlh9QAC,a0I2A00000XQJgCUAX
0012A000023Xlh9QAC,a0I2A00000XQGaUUAX
0012A000023Xlh9QAC,a0I2A00000XQHKSUA5
0012A000023Xlh9QAC,a0I2A00000XQHY2UAP
0012A000023Xlh9QAC,a0I2A00000XQHoNUAX
0012A000023XlhdQAC,a0I2A00000XQHOjUAP
0012A000023XlhdQAC,a0I2A00000XQKDtUAP
0012A000023XlhdQAC,a0I2A00000XQIYWUA5
0012A000023XlhdQAC,a0I2A00000XQI3oUAH
0012A000023XlhdQAC,a0I2A00000XQL2WUAX
0012A000023XlhdQAC,a0I2A00000XQHYZUA5
0012A000023XlhdQAC,a0I2A00000XQJCQUA5
0012A000023XlhdQAC,a0I2A00000XQIrIUAX
0012A000023XlkNQAS,a0I2A00000XQKl5UAH
0012A000023XlkNQAS,a0I2A00000XQKuxUAH
0012A000023XlkNQAS,a0I2A00000XQHk4UAH
0012A000023XlkNQAS,a0I2A00000XQKOoUAP
0012A000023XlkNQAS,a0I2A00000XQLFWUA5
0012A000023XlkNQAS,a0I2A00000XQHuhUAH
0012A000023XlkNQAS,a0I2A00000XQKFNUA5
0012A000023XlkNQAS,a0I2A00000XQJElUAP
0012A000023XlkNQAS,a0I2A00000XQHTYUA5
0012A000023XlkNQAS,a0I2A00000XQI89UAH
0012A000023XlkNQAS,a0I2A00000XQHc8UAH
0012A000023XlkNQAS,a0I2A00000XQH66UAH
0012A000023XlkNQAS,a0I2A00000XQJT7UAP
0012A000023XlkNQAS,a0I2A00000XQHdPUAX
0012A000023XlkNQAS,a0I2A00000XQKEWUA5
0012A000023XlkNQAS,a0I2A00000XQHKjUAP
0012A000023XlnWQAS,a0I2A00000XQGLZUA5
0012A000023XlnWQAS,a0I2A00000XQHGuUAP
0012A000023XlnWQAS,a0I2A00000XQHszUAH
0012A000023XlnWQAS,a0I2A00000XQK3HUAX
0012A000023XlnWQAS,a0I2A00000XQHHoUAP
0012A000023XlnWQAS,a0I2A00000XQJJZUA5
0012A000023XlnWQAS,a0I2A00000XQJJXUA5
0012A000023XlnWQAS,a0I2A00000XQKm2UAH
0012A000023XlnqQAC,a0I2A00000XQJB0UAP
0012A000023XlnqQAC,a0I2A00000XQKqiUAH
0012A000023XlnqQAC,a0I2A00000XQGhlUAH
0012A000023XlnqQAC,a0I2A00000XQJ0bUAH
0012A000023XlnqQAC,a0I2A00000XQH6TUAX
0012A000023XlnqQAC,a0I2A00000XQJSeUAP
0012A000023XlnqQAC,a0I2A00000XQHPoUAP
0012A000023XlnqQAC,a0I2A00000XQGPgUAP
0012A000023XlnqQAC,a0I2A00000XQITBUA5
0012A000023XlnqQAC,a0I2A00000XQGbnUAH
0012A000023XlnqQAC,a0I2A00000XQK44UAH
0012A000023XlnqQAC,a0I2A00000XQHLSUA5
0012A000023XlnqQAC,a0I2A00000XQIdhUAH
0012A000023XlnqQAC,a0I2A00000XQI7RUAX
0012A000023XlnqQAC,a0I2A00000XQI7PUAX
0012A000023XlnqQAC,a0I2A00000XQKEQUA5
0012A000023XlnqQAC,a0I2A00000XQGalUAH
0012A000023XlnqQAC,a0I2A00000XQGboUAH
0012A000023XlnqQAC,a0I2A00000XQGRQUA5
0012A000023XlnqQAC,a0I2A00000XQIdaUAH
0012A000023XlnqQAC,a0I2A00000XQLRvUAP
0012A000023XlnqQAC,a0I2A00000XQHcRUAX
0012A000023XlnqQAC,a0I2A00000XQGS8UAP
0012A000023XlnqQAC,a0I2A00000XQI7TUAX
0012A000023XlnqQAC,a0I2A00000XQI7QUAX
0012A000023XlnqQAC,a0I2A00000XQJMkUAP
0012A000023XlnqQAC,a0I2A00000XQISdUAP
0012A000023XlnqQAC,a0I2A00000XQL58UAH
0012A000023XlnqQAC,a0I2A00000XQJOmUAP
0012A000023XlnqQAC,a0I2A00000XQGL5UAP
0012A000023XlnqQAC,a0I2A00000XQI4tUAH
0012A000023XlnqQAC,a0I2A00000XQJDoUAP
0012A000023XlnqQAC,a0I2A00000XQHdtUAH
0012A000023XlnqQAC,a0I2A00000XQKfxUAH
0012A000023XlnqQAC,a0I2A00000XQKlZUAX
0012A000023XlnqQAC,a0I2A00000XQIpYUAX
0012A000023XlnqQAC,a0I2A00000XQH3vUAH
0012A000023XlnqQAC,a0I2A00000XQHgGUAX
0012A000023XlnqQAC,a0I2A00000XQLViUAP
0012A000023XlnqQAC,a0I2A00000XQK0tUAH
0012A000023XlnqQAC,a0I2A00000XQK1NUAX
0012A000023XlnqQAC,a0I2A00000XQGvjUAH
0012A000023Xp5LQAS,a0I2A00000XQHnfUAH
0012A000023Xp5LQAS,a0I2A00000XQIzqUAH
0012A000023Xp5LQAS,a0I2A00000XQIKoUAP
0012A000023Xm35QAC,a0I2A00000XQJEIUA5
0012A000023Xm35QAC,a0I2A00000XQHuYUAX
0012A000023Xm35QAC,a0I2A00000XQJgCUAX
0012A000023Xm35QAC,a0I2A00000XQGaUUAX
0012A000023Xm35QAC,a0I2A00000XQHKSUA5
0012A000023Xm35QAC,a0I2A00000XQHY2UAP
0012A000023Xm35QAC,a0I2A00000XQHoNUAX
0012A000023YB67QAG,a0I2A00000XQKxWUAX
0012A000023YB67QAG,a0I2A00000XQGrNUAX
0012A000023YB67QAG,a0I2A00000XQIY7UAP
0012A000023YB67QAG,a0I2A00000XQIAAUA5
0012A000023YB67QAG,a0I2A00000XQIs9UAH
0012A000023YB67QAG,a0I2A00000XQGLmUAP
0012A000023YB67QAG,a0I2A00000XQHipUAH
0012A000023XmRwQAK,a0I2A00000XQLYxUAP
0012A000023XmRwQAK,a0I2A00000XQIagUAH
0012A000023XmRwQAK,a0I2A00000XQJygUAH
0012A000023XmRwQAK,a0I2A00000XQIOYUA5
0012A000023XmRwQAK,a0I2A00000XQL1MUAX
0012A000023XmRwQAK,a0I2A00000XQH6CUAX
0012A000023XmRwQAK,a0I2A00000XQK14UAH
0012A000023XmRwQAK,a0I2A00000XQLrIUAX
0012A000023XmRwQAK,a0I2A00000XQKiUUAX
0012A000023XmRwQAK,a0I2A00000XQGkZUAX
0012A000023XmRwQAK,a0I2A00000XQGoaUAH
0012A000023XmRwQAK,a0I2A00000XQIekUAH
0012A000023XmRwQAK,a0I2A00000XQGrFUAX
0012A000023XmRwQAK,a0I2A00000XQJFyUAP
0012A000023XmRwQAK,a0I2A00000XQHlyUAH
0012A000023XmRwQAK,a0I2A00000XQLiLUAX
0012A000023XmRwQAK,a0I2A00000XQGU6UAP
0012A000023XmRwQAK,a0I2A00000XQJWMUA5
0012A000023XmRwQAK,a0I2A00000XQGkXUAX
0012A000023XmRwQAK,a0I2A00000XQKKmUAP
0012A000023XmmFQAS,a0I2A00000XQJhOUAX
0012A000023XmmFQAS,a0I2A00000XQH8MUAX
0012A000023Y1rtQAC,a0I2A00000XQKlbUAH
0012A000023YBFRQA4,a0I2A00000XQHOjUAP
0012A000023YBFRQA4,a0I2A00000XQKDtUAP
0012A000023YBFRQA4,a0I2A00000XQIYWUA5
0012A000023YBFRQA4,a0I2A00000XQI3oUAH
0012A000023YBFRQA4,a0I2A00000XQL2WUAX
0012A000023YBFRQA4,a0I2A00000XQHYZUA5
0012A000023YBFRQA4,a0I2A00000XQJCQUA5
0012A000023YBFRQA4,a0I2A00000XQIrIUAX
0012A000023Xo0OQAS,a0I2A00000XQHOjUAP
0012A000023Xo0OQAS,a0I2A00000XQKDtUAP
0012A000023Xo0OQAS,a0I2A00000XQIYWUA5
0012A000023Xo0OQAS,a0I2A00000XQI3oUAH
0012A000023Xo0OQAS,a0I2A00000XQL2WUAX
0012A000023Xo0OQAS,a0I2A00000XQHYZUA5
0012A000023Xo0OQAS,a0I2A00000XQJCQUA5
0012A000023Xo0OQAS,a0I2A00000XQIrIUAX
0012A000023XoRjQAK,a0I2A00000XQJgCUAX
0012A000023XoRjQAK,a0I2A00000XQGaUUAX
0012A000023XoRjQAK,a0I2A00000XQHKSUA5
0012A000023XoRjQAK,a0I2A00000XQHY2UAP
0012A000023XoRjQAK,a0I2A00000XQHoNUAX
0012A000023XwMRQA0,a0I2A00000XQGLZUA5
0012A000023XwMRQA0,a0I2A00000XQHGuUAP
0012A000023XwMRQA0,a0I2A00000XQHszUAH
0012A000023XwMRQA0,a0I2A00000XQK3HUAX
0012A000023XwMRQA0,a0I2A00000XQHHoUAP
0012A000023XwMRQA0,a0I2A00000XQJJZUA5
0012A000023XwMRQA0,a0I2A00000XQJJXUA5
0012A000023XwMRQA0,a0I2A00000XQKm2UAH
0012A000029ZzX1QAK,a0I2A00000XQHlsUAH
0012A000029ZzX1QAK,a0I2A00000XQLTZUA5
0012A000029ZzX1QAK,a0I2A00000XQLBUUA5
0012A000029ZzX1QAK,a0I2A00000XQITaUAP
0012A000029ZzX1QAK,a0I2A00000XQIGFUA5
0012A000029ZzX1QAK,a0I2A00000XQGMrUAP
0012A000029ZzX1QAK,a0I2A00000XQGReUAP
0012A000029ZzX1QAK,a0I2A00000XQGMwUAP
0012A000029ZzX1QAK,a0I2A00000XQLCtUAP
0012A000029ZzX1QAK,a0I2A00000XQM0UUAX
0012A000029ZzX1QAK,a0I2A00000XQGZiUAP
0012A000029ZzX1QAK,a0I2A00000XQGWYUA5
0012A000029ZzX1QAK,a0I2A00000XQKvGUAX
0012A000029ZzX1QAK,a0I2A00000XQHOfUAP
0012A000029ZzX1QAK,a0I2A00000XQIjTUAX
0012A000029ZzX1QAK,a0I2A00000XQGZfUAP
0012A000029ZzX1QAK,a0I2A00000XQHQIUA5
0012A000029ZzX1QAK,a0I2A00000XQGZjUAP
0012A000029ZzX1QAK,a0I2A00000XQGWZUA5
0012A000029ZzX1QAK,a0I2A00000XQGWXUA5
0012A000029ZzX1QAK,a0I2A00000XQGRdUAP
0012A000029ZzX1QAK,a0I2A00000XQGMyUAP
0012A000029ZzX1QAK,a0I2A00000XQHJHUA5
0012A000029ZzX1QAK,a0I2A00000XQJhUUAX
0012A000029ZzX1QAK,a0I2A00000XQK5DUAX
0012A000029ZzX1QAK,a0I2A00000XQILDUA5
0012A000029ZzX1QAK,a0I2A00000XQL7PUAX
0012A000029ZzX1QAK,a0I2A00000XQJmuUAH
0012A000029ZzX1QAK,a0I2A00000XQILEUA5
0012A000029ZzX1QAK,a0I2A00000XQKAJUA5
0012A000029ZzX1QAK,a0I2A00000XQJq9UAH
0012A000029ZzX1QAK,a0I2A00000XQHUxUAP
0012A000029ZzX1QAK,a0I2A00000XQGT3UAP
0012A000023YLFWQA4,a0I2A00000XQIroUAH
0012A000023YLFWQA4,a0I2A00000XQHV9UAP
0012A000023YLFWQA4,a0I2A00000XQKIIUA5
0012A000023YLFWQA4,a0I2A00000XQIj6UAH
0012A000023YLFWQA4,a0I2A00000XQK0BUAX
0012A000023YLFWQA4,a0I2A00000XQK0SUAX
0012A000023YLFWQA4,a0I2A00000XQISdUAP
0012A000023YLFWQA4,a0I2A00000XQK2sUAH
0012A000023YLFWQA4,a0I2A00000XQGxeUAH
0012A000023YLFWQA4,a0I2A00000XQH5NUAX
0012A000023YLFWQA4,a0I2A00000XQKtPUAX
0012A000023Xp4LQAS,a0I2A00000XQGWmUAP
0012A000023Xp4LQAS,a0I2A00000XQH8ZUAX
0012A000023Xp4LQAS,a0I2A00000XQLjSUAX
0012A000023Xp4LQAS,a0I2A00000XQHdxUAH
0012A000023Xp4LQAS,a0I2A00000XQL4OUAX
0012A000023Xp4LQAS,a0I2A00000XQHBjUAP
0012A000023XrTNQA0,a0I2A00000XQLYxUAP
0012A000023XrTNQA0,a0I2A00000XQIagUAH
0012A000023XrTNQA0,a0I2A00000XQJygUAH
0012A000023XrTNQA0,a0I2A00000XQIOYUA5
0012A000023XrTNQA0,a0I2A00000XQL1MUAX
0012A000023XrTNQA0,a0I2A00000XQH6CUAX
0012A000023XrTNQA0,a0I2A00000XQK14UAH
0012A000023XrTNQA0,a0I2A00000XQLrIUAX
0012A000023XrTNQA0,a0I2A00000XQKiUUAX
0012A000023XrTNQA0,a0I2A00000XQGkZUAX
0012A000023XrTNQA0,a0I2A00000XQGoaUAH
0012A000023XrTNQA0,a0I2A00000XQIekUAH
0012A000023XrTNQA0,a0I2A00000XQGrFUAX
0012A000023XrTNQA0,a0I2A00000XQJFyUAP
0012A000023XrTNQA0,a0I2A00000XQHlyUAH
0012A000023XrTNQA0,a0I2A00000XQLiLUAX
0012A000023XrTNQA0,a0I2A00000XQGU6UAP
0012A000023XrTNQA0,a0I2A00000XQJWMUA5
0012A000023XrTNQA0,a0I2A00000XQGkXUAX
0012A000023XrTNQA0,a0I2A00000XQKKmUAP
0012A00002JF3YmQAL,a0I2A00000XQKc5UAH
0012A00002JF3YmQAL,a0I2A00000XQLSGUA5
0012A00002JF3YmQAL,a0I2A00000XQM8vUAH
0012A00002JF3YmQAL,a0I2A00000XQM9GUAX
0012A00002JF3YmQAL,a0I2A00000XQJImUAP
0012A00002JF3YmQAL,a0I2A00000XQL15UAH
0012A00002JF3YmQAL,a0I2A00000XQHxfUAH
0012A00002JF3YmQAL,a0I2A00000XQLD7UAP
0012A00002JF3YmQAL,a0I2A00000XQGhjUAH
0012A00002JF3YmQAL,a0I2A00000XQGrSUAX
0012A00002JF3YmQAL,a0I2A00000XQGOuUAP
0012A00002JF3YmQAL,a0I2A00000XQHhqUAH
0012A00002JF3YmQAL,a0I2A00000XuFOsUAN
0012A00002JF3YmQAL,a0I2A00000XQHPTUA5
0012A00002JF3YmQAL,a0I2A00000XQK14UAH
0012A00002JF3YmQAL,a0I2A00000XQH3oUAH
0012A00002JF3YmQAL,a0I2A00000XQGTGUA5
0012A000023YKsuQAG,a0I2A00000XQJogUAH
0012A000023YKsuQAG,a0I2A00000XQKqTUAX
0012A000023YKsuQAG,a0I2A00000XQHOaUAP
0012A000023YKsuQAG,a0I2A00000XQGLlUAP
0012A000023YKsuQAG,a0I2A00000XQJSjUAP
0012A000023YKsuQAG,a0I2A00000XQHOhUAP
0012A000023YKsuQAG,a0I2A00000XQKHXUA5
0012A000023YKsuQAG,a0I2A00000XQJVXUA5
0012A000023Y9gNQAS,a0I2A00000XQHlsUAH
0012A000023Y9gNQAS,a0I2A00000XQLTZUA5
0012A000023Y9gNQAS,a0I2A00000XQLBUUA5
0012A000023Y9gNQAS,a0I2A00000XQITaUAP
0012A000023Y9gNQAS,a0I2A00000XQIGFUA5
0012A000023Y9gNQAS,a0I2A00000XQGMrUAP
0012A000023Y9gNQAS,a0I2A00000XQGReUAP
0012A000023Y9gNQAS,a0I2A00000XQGMwUAP
0012A000023Y9gNQAS,a0I2A00000XQLCtUAP
0012A000023Y9gNQAS,a0I2A00000XQM0UUAX
0012A000023Y9gNQAS,a0I2A00000XQGZiUAP
0012A000023Y9gNQAS,a0I2A00000XQGWYUA5
0012A000023Y9gNQAS,a0I2A00000XQKvGUAX
0012A000023Y9gNQAS,a0I2A00000XQHOfUAP
0012A000023Y9gNQAS,a0I2A00000XQIjTUAX
0012A000023Y9gNQAS,a0I2A00000XQGZfUAP
0012A000023Y9gNQAS,a0I2A00000XQHQIUA5
0012A000023Y9gNQAS,a0I2A00000XQGZjUAP
0012A000023Y9gNQAS,a0I2A00000XQGWZUA5
0012A000023Y9gNQAS,a0I2A00000XQGWXUA5
0012A000023Y9gNQAS,a0I2A00000XQGRdUAP
0012A000023Y9gNQAS,a0I2A00000XQGMyUAP
0012A000023Y9gNQAS,a0I2A00000XQHJHUA5
0012A000023Y9gNQAS,a0I2A00000XQJhUUAX
0012A000023Y9gNQAS,a0I2A00000XQK5DUAX
0012A000023Y9gNQAS,a0I2A00000XQILDUA5
0012A000023Y9gNQAS,a0I2A00000XQL7PUAX
0012A000023Y9gNQAS,a0I2A00000XQJmuUAH
0012A000023Y9gNQAS,a0I2A00000XQILEUA5
0012A000023Y9gNQAS,a0I2A00000XQKAJUA5
0012A000023Y9gNQAS,a0I2A00000XQJq9UAH
0012A000023Y9gNQAS,a0I2A00000XQHUxUAP
0012A000023Y9gNQAS,a0I2A00000XQGT3UAP
0012A000026WwqxQAC,a0I2A00000XQHrVUAX
0012A000026WwqxQAC,a0I2A00000XQLCYUA5
0012A000026WwqxQAC,a0I2A00000XQL0wUAH
0012A000026WwqxQAC,a0I2A00000XQGr8UAH
0012A000026WwqxQAC,a0I2A00000XQGMNUA5
0012A000026WwqxQAC,a0I2A00000XQKscUAH
0012A000026WwqxQAC,a0I2A00000XQImIUAX
0012A000023YAupQAG,a0I2A00000XQLDGUA5
0012A000023YAupQAG,a0I2A00000XQJHOUA5
0012A000023YAupQAG,a0I2A00000XQIJJUA5
0012A000023YAupQAG,a0I2A00000XQHoiUAH
0012A000023YDnWQAW,a0I2A00000XQGqFUAX
0012A000023YDnWQAW,a0I2A00000XQJFKUA5
0012A000023YDnWQAW,a0I2A00000XQJhOUAX
0012A000023YDnWQAW,a0I2A00000XQH8MUAX
